district_id,district_name,region_id,region_name,date,rainfall_mean_mm,rainfall_max_mm,valid_pixel_fraction,source_url,source_version
SO1101,Borama,SO11,Awdal,2017-01-01,0.1357627660036087,0.25674769282341003,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.01.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-02,0.1357627660036087,0.25674769282341003,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.02.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-03,0.1357627660036087,0.25674769282341003,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.03.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-04,0.1357627660036087,0.25674769282341003,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.04.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-05,0.1357627660036087,0.25674769282341003,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.05.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-06,0.1295685809613629,0.18794216215610504,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.06.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-07,0.1295685809613629,0.18794216215610504,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.07.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-08,0.1295685809613629,0.18794216215610504,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.08.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-09,0.1295685809613629,0.18794216215610504,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.09.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-10,0.1500062889165499,0.41275694966316223,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.10.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-11,0.22580473971637813,0.8136637806892395,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.11.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-12,0.052354334398511455,0.13074368238449097,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.12.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-13,0.04535129852592945,0.13074368238449097,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.13.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-14,0.04535129852592945,0.13074368238449097,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.14.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-15,0.046893065456639633,0.13074368238449097,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.15.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-16,0.3170632001181895,0.6392259001731873,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.16.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-17,0.2889039085923948,0.4868345260620117,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.17.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-18,0.02065396369223229,0.10048022866249084,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.18.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-19,0.015477275370027532,0.08892511576414108,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.19.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-20,0.037325318225405434,0.18073663115501404,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.20.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-21,0.1354090444828299,0.3163929283618927,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.21.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-22,0.0356418706254441,0.13771869242191315,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.22.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-23,0.2538617632605813,0.49363628029823303,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.23.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-24,0.11933351964266463,0.3913230895996094,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.24.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-25,0.17091332422569394,0.41639408469200134,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.25.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-26,0.0036795753674761563,0.010693433694541454,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.26.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2017-01-27,0.138259456069632,0.34954938292503357,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2017/chirps-v3.0.rnl.2017.01.27.tif,CHIRPS v3 daily final rnl p25
