district_id,district_name,region_id,region_name,date,rainfall_mean_mm,rainfall_max_mm,valid_pixel_fraction,source_url,source_version
SO1101,Borama,SO11,Awdal,2025-01-01,0.030341350060718305,0.08163343369960785,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.01.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-02,0.42130572865293786,0.6104498505592346,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.02.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-03,0.01386367393289137,0.07513513416051865,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.03.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-04,0.01995833046385087,0.10166732966899872,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.04.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-05,0.00034058046400208366,0.0024284417741000652,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.05.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-06,0.0693949238947508,0.22116301953792572,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.06.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-07,0.10560501967980103,0.30193862318992615,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.07.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-08,0.1987915548405991,0.5150400400161743,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.08.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-09,0.018774077042259953,0.07161185890436172,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.09.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-10,0.10345558104084128,0.17509543895721436,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.10.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-11,0.1086355291984298,0.4451388418674469,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.11.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-12,0.02279879791207019,0.10174966603517532,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.12.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-13,0.009244095372692258,0.0475514680147171,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.13.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-14,0.04297975516370074,0.21727889776229858,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.14.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-15,0.15037316625768488,0.285565048456192,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.15.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-16,0.12443137221800332,0.38404324650764465,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.16.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-17,0.029542876365171236,0.10100988298654556,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.17.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-18,0.01864454996856776,0.10100988298654556,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.18.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-19,0.030678382979451933,0.10100988298654556,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.19.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-20,0.3748573490672491,0.6620720028877258,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.20.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-21,0.015596695921637795,0.07741570472717285,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.21.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-22,0.012959319370565936,0.07741570472717285,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.22.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-23,0.14332367445934902,0.35511985421180725,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.23.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-24,0.14205313634804703,0.2903727889060974,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.24.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-25,0.2527724135328423,0.6055378317832947,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.25.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2025-01-26,0.2794837025417523,0.5395084023475647,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2025/chirps-v3.0.rnl.2025.01.26.tif,CHIRPS v3 daily final rnl p25
